Book|Chapter #|Verse #|Verse
Yahiya|3|13|Gaꞌ niyaꞌ bakas tapī si surgaꞌ luwal aku, Anak Manusiyaꞌin. Duwaꞌi ku pitu amban surgaꞌ. 
Yahiya|3|14|Si Musa awwalley, masa palaꞌine si lahat makagindew-gindewin magtuhut duk meꞌ bangsa Israꞌilin, ngahinang iye bantuk sawe amban tumbaga duk pinaꞌangkat duk binowet weꞌ ne diyataꞌ olom, supaya bang payaman meꞌ aꞌa bakas tatigtukin sawe miyaꞌan, kawuliꞌan siye. Damikkiyan aku, Anak Manusiyaꞌin, subey ku isab pinaꞌangkat diyataꞌ olom duk pinapatey, 
Yahiya|3|15|supaya kēmon masandel si akuhin ellum salama-lama laꞌi si panaꞌanan Tuhanin." Iye inin bissā si Isa pu Nikodemusin. 
Yahiya|3|16|Kinalasahan teꞌed weꞌ Tuhanin manusiyaꞌin, hangkan sinōngan weꞌ ne Anakne dambuwaꞌ-buwaꞌin pinapatey, supaya kēmon masandel si Anaknen gaꞌi pasapeꞌ amban Tuhan saguwaꞌ ellum siye salama-lama laꞌi si panaꞌanan Tuhanin. 
Yahiya|3|17|Pinapitu weꞌ Tuhanin Anaknen si dunya dumaꞌin ngalaboꞌan manusiyaꞌin hukuman, saguwaꞌ muwasan duseden. 
Yahiya|3|18|Sine-sine sandel si Anak Tuhanin gaꞌi tewwaꞌ hukuman Tuhanin. Manggaꞌi masandelin, tewwaꞌ hukuman Tuhanin ne, peggeꞌ gaꞌ iye sandel pu si Isa, Anak Tuhan dambuwaꞌ-buwaꞌin. 
Yahiya|3|19|Iye inin jānnen hangkan siye tewwaꞌ hukuman Tuhanin, peggeꞌ tiyaꞌ ne pitu si Isa si dunya ngadantaꞌan pikilan manusiyaꞌin, saguwaꞌ gaꞌi manusiyaꞌin mabayaꞌ si dantaꞌin. Kabayaꞌande lindemin peggeꞌ meꞌ hinanganden laꞌat. 
Yahiya|3|20|Kēmon maghinang malaꞌatin bunsi teꞌed si dantaꞌin duk gaꞌi iye patapit si dantaꞌin, peggeꞌ gaꞌi iye bayaꞌ weꞌ takite meꞌ hinanganne malaꞌatin. 
Yahiya|3|21|Saguwaꞌ kēmon maghinang mabentelin pī dem dantaꞌ supaya pastiꞌ takite weꞌ meꞌ hinangannen nuhut pangandaꞌakan Tuhanin. 
Yahiya|3|22|Pagubus inin, hap pī si Isa duk meꞌ tindegnen si meꞌ kalahatan si Yahudiya. Tiggel-tiggel siye laꞌi duk magpandi siye meꞌ aꞌa laꞌi. 
Yahiya|3|23-24| Gaꞌ pe miyaꞌan si Yahiya takalabusu. Magpandi meꞌ aꞌa isab Yahiya laꞌi si lahat Anon peggeꞌ ekka boheꞌ laꞌi. Lahat Anon inin tapit si lahat Salim. Ekka meꞌ aꞌa magpīhan si iye duk pinandi siye weꞌ ne. 
Yahiya|3|25|Manjari meꞌ tindeg Yahiyahin magsuꞌal duk dambuwaꞌ Yahudi sabab addat pagsutsihin. 
Yahiya|3|26|Hap pī meꞌ tindeg Yahiya miyaꞌan si iye duk paꞌinde si iye, "Tuwan, taꞌessebnu ke aꞌa saweꞌnu magtuhut laꞌi si lipag boheꞌ Jordanin, iye bakas inakanun? Na kuweꞌitu magpandi meꞌ aꞌa ne iye, duk ekka teꞌed aꞌa hap pī si iye." 
Yahiya|3|27|Nambung Yahiya, paꞌinne, "Gaꞌ niyaꞌ kapatut aꞌa bang dumaꞌin pangurung Tuhan si iye. 
Yahiya|3|28|Kaꞌam iyan magsaksiꞌan aku weꞌ bakas tapaꞌinku weꞌ dumaꞌin ku Almasihin. Pinapitu ku hadja dehellu amban iye, magpanyap para si iye. 
Yahiya|3|29|Bang upama niyaꞌ magkawin, pangantin lellahin dapuꞌ andahin. Saguwaꞌ bagaynen nengge-nengge laꞌi duk pakale-kale. Sinna iye pagtakalene missā pangantin lellahin. Kami duk si Isa kuweꞌ siye miyaꞌan du isab," paꞌin Yahiya. "Kēgan ne ku manamal. 
Yahiya|3|30|Subey iye pasōng pinahadje saguwaꞌ aku subey ne padiyawaꞌ-diyawaꞌ," paꞌin Yahiya. 
Yahiya|3|31|Mapitu amban surgaꞌin langkew amban kēmon. Aꞌa amban dunyahin, luwal hadja sabab dunya binissānen peggeꞌ aꞌa dunya iye. Saguwaꞌ mapitu amban surgaꞌin langkew amban kēmon. 
Yahiya|3|32|Meꞌ panoloꞌnen meꞌ bakas takitene duk takalene laꞌi si surgaꞌin, saguwaꞌ gaꞌ niyaꞌ kahagad si panoloꞌnen. 
Yahiya|3|33|Bang niyaꞌ kahagad si panoloꞌnen, magbennal iye sabab inin weꞌ kēmon pinaꞌin Tuhanin asal bennal. 
Yahiya|3|34|Almasi pinapitu weꞌ Tuhanin, duk iye binissānen, lapal Tuhanin, peggeꞌ pangurung si iye Niyawa Tuhanin, Niyawa Tuhanin gaꞌ teꞌed niyaꞌ kulang pu Almasi. 
Yahiya|3|35|Malasa teꞌed Tuhanin si Anaknen duk inurungan iye weꞌ ne kapatut si kēmon-kēmonin. 
Yahiya|3|36|Sine-sine sandel si Anak Tuhanin ellum salama-lama. Saguwaꞌ manggaꞌi masandel duk manuhut si Anak Tuhanin, gaꞌ niyaꞌ umulne salama-lama. Bisan miyaꞌan, pateteg si iye mulkaꞌ Tuhanin salama-lama.
Yahiya|4|1|Manjari, takale meꞌ Pariseohin weꞌ mas ekka koꞌ aꞌa patindeg pu si Isa duk tapandi weꞌ ne amban meꞌ mapatindeg pu si Yahiyahin. 
Yahiya|4|2|Saguwaꞌ iye matoꞌohin, dumaꞌin si Isa magpandi meꞌ aꞌahin saguwaꞌ meꞌ tindegnen hadja.) 
Yahiya|4|3|Pagkataꞌuhan weꞌ si Isa sabab meꞌ suwi-suwi inin, tahalaꞌ iye duk meꞌ tindegnen amban lahat Yahudiya balik pī si lahat Jalil. 
Yahiya|4|4|Subey siye pabutas amban lahat Samariya. 
Yahiya|4|5|Pagtekka siye si lahat Samariya, hap pī siye si dambuwaꞌ puweblo inēnan Sikar. Tapit puweblo inin si bulak pinangurung weꞌ si Yakub si anaknen Yusup awwalley. 
Yahiya|4|6|Laꞌi si antag miyaꞌan niyaꞌ kupung bakas hininang weꞌ si Yakub awwalley. Ningkoloꞌ si Isa si higad kupungin peggeꞌ pekkeng iye si paglengnganan. Lettu ne miyaꞌan ellewin. 
Yahiya|4|7-8| Meꞌ tindegnen gaꞌ laꞌi peggeꞌ laꞌi siye hap puweblo melli kinakande. Gaꞌ tiggel niyaꞌ tekka pī dende Samariya nginduk boheꞌ. Paꞌin si Isa si iye, "Dende, urungun ku boheꞌ inumku." 
Yahiya|4|9|Nambung dendehin, paꞌinne, "Oy, bangsa Yahudi kew. Weꞌey kew māku boheꞌ si aku bu bangsa Samariya ku?" Missā dendehin kuweꞌ miyaꞌan peggeꞌ meꞌ Yahudihin gaꞌi hep bayaꞌ ngangguna meꞌ panyap meꞌ aꞌa Samariyahin. 
Yahiya|4|10|Nambung si Isa, paꞌinne, "Bang hadja kataꞌuhannu bang ine pangurung Tuhan si manusiyaꞌin duk bang sine ku, mamāku boheꞌ si kaꞌu kuweꞌitu inin, bugtuꞌ asal māku kew isab boheꞌ si aku duk paꞌinumte kew boheꞌ makapakellumin." 
Yahiya|4|11|"Tuwan," paꞌin dendehin, "antag kew ngeddoꞌ boheꞌ makapakellumin? Gaꞌ hatiꞌ niyaꞌ panginduknu duk lalem hep kupung inin. 
Yahiya|4|12|Kupung inin taꞌamban si kami weꞌ papuꞌten bi si Yakub. Siye magtewtey-anakin duk sampay meꞌ hayepden, tuꞌu si kupung inin panginumanden. Weꞌ labi kapatutnun amban kapatut si Yakubin?" 
Yahiya|4|13|Nambung si Isa, paꞌinne, "Kēmon manginum boheꞌ kupung inin, lekkakan du balik. 
Yahiya|4|14|Saguwaꞌ sine-sine makaꞌinum boheꞌ pamaꞌinumku iyehin, gaꞌi ne teꞌed lekkakan balik. Peggeꞌ boheꞌ pamaꞌinumku iyehin manjari kuweꞌ buwal neyibuwa diyalem ateyne, ngurungan iye boheꞌ makapakellum iye salama-lama." 
Yahiya|4|15|"Tuwan," paꞌin dendehin, "urungun ku boheꞌ pinaꞌinnu inin inumku, duk ne ku gaꞌi lekkakan balik duk gaꞌi ne ku subey magpituhan nginduk boheꞌ." 
Yahiya|4|16|"Pī kew eddoꞌun ellanun," paꞌin si Isa, "bu boꞌohun pitu." 
Yahiya|4|17|"Gaꞌ niyaꞌ ellaku," sambung dendehin. Paꞌin si Isa si iye, "Toꞌo pinaꞌinnu iyan. Gaꞌ niyaꞌ ellanu. 
Yahiya|4|18|Peggeꞌ minlime kew bakas magella saguwaꞌ saweꞌnu magdambuwaꞌ kuweꞌituhin dumaꞌin ellanu. Toꞌo pinaꞌinnun." 
Yahiya|4|19|Paꞌin dendehin pu si Isa, "Tuwan, bahu kataꞌuhanku weꞌ kaꞌu inin nabi hatiꞌ. 
Yahiya|4|20|Meꞌ kapapuꞌan kami bangsa Samariyahin," paꞌinne, "tuꞌu si punu inin lugal panambahayangande Tuhanin. Saguwaꞌ kaꞌam meꞌ Yahudihin, paꞌinbi weꞌ subey laꞌi si Awrusalam panambahayangante bi Tuhanin." 
Yahiya|4|21|Paꞌin si Isa si iye, "Dende, kahagadun pinaꞌinku inin. Niyaꞌ du iyan waktu si pasōngan, bang meꞌ aꞌahin nambahayang si Samate bi Tuhanin, dumaꞌin tuꞌu si punu inin atawa laꞌi si Awrusalam. 
Yahiya|4|22|Kaꞌam meꞌ bangsa Samariyahin, magsambahayang kaꞌam saguwaꞌ awam kaꞌam bang ine sinambahayangbin. Kami meꞌ Yahudihin, kataꞌuhan kami bang sine sinambahayang kamihin, peggeꞌ manimbul meꞌ manusiyaꞌin paguwaꞌ hep amban bangsa Yahudi. 
Yahiya|4|23|Saguwaꞌ tekka du waktuhin duk kuweꞌitu ne hep, weꞌ meꞌ aꞌa manambahayang sabennalin, sambahayangde du Samate bi Tuhanin amban dem ateyde duk asal toꞌo panambahayangden. Kuweꞌ iyan kinabayaꞌan Samate bi Tuhanin panambahayang si iyehin." 
Yahiya|4|24|Paꞌin si Isa pe, "Tuhanin poꞌon niyawa, lagiꞌ niyawa du iye, dumaꞌin du iye kuweꞌ manusiyaꞌ taga baran. Duk sasuku manambahayang si iyehin subey sambahayangde iye amban dem ateyde duk subey toꞌo panambahayangde si iyehin." 
Yahiya|4|25|Paꞌin dendehin pu si Isa, "Asal kataꞌuhanku niyaꞌ du pitu si pasōngan magsultan si kite bi, iye Almasihin. Pagtekka iye pitu, pahātihanne du si kami kēmon-kēmonin." 
Yahiya|4|26|Paꞌin si Isa, "Aku ne hep, iye mamissā si kaꞌu inin." 
Yahiya|4|27|Bahu ubus bissāne inin, tekka ne meꞌ tindeg si Isahin. Ulaliꞌ siye peggeꞌ kitede niyaꞌ dende saweꞌne magbissā-bissā. Saguwaꞌ gaꞌ siye nilew dendehin bang ine akanen, atawa nilew si Isa bang weꞌey iye magbissā-bissā duk dende miyaꞌan. 
Yahiya|4|28|Manjari inambanan weꞌ dendehin komboꞌne pangisi-ngisihanne boheꞌin duk balik iye pī si puweblo. Pagtekkane laꞌi, missā iye si meꞌ aꞌa malaꞌihin. 
Yahiya|4|29|Paꞌinne, "Dayiꞌ be kaꞌam nuhut aku. Payamanun bi, niyaꞌ aꞌa ngakahan aku kēmon bakas tahinangku ilabeyin. Dumaꞌin enteꞌ iye Almasihin?" 
Yahiya|4|30|Manjari paluwas meꞌ aꞌa miyaꞌan amban puweblo duk lumengngan siye pī mayaman si Isa. 
Yahiya|4|31|Paglumikut ne dendehin hap puweblo, binuyuꞌ-buyuꞌ si Isa weꞌ meꞌ tindegnen dinaꞌak mangan. Paꞌinde, "Tuwan, mangan kew." 
Yahiya|4|32|Saguwaꞌ sambungan si Isa siye, paꞌinne, "Niyaꞌ du kinakanku gaꞌi kataꞌuhanbi." 
Yahiya|4|33|Hangkan meꞌ tindegnen magtilew-tinilew, paꞌinde, "Niyaꞌ enteꞌ bakas moꞌohan iye kinakan?" 
Yahiya|4|34|Paꞌin si Isa si siye, "Iye makaꞌesso akuhin, bang tahinangku kinabayaꞌan Tuhanin, iye mamapitu akuhin, duk subey ubusanku hinang pinahinangne si akuhin. 
Yahiya|4|35|Dumaꞌin ke niyaꞌ eliꞌanbi, paꞌinbi, 'Ampat bulan pe meke pagani?' Saguwaꞌ akahante kaꞌam," paꞌin si Isa, "taꞌabut ne paganihin. Pantewun bi be meꞌ aꞌa mapitu iyan. Bang ibatan paleyin, tahak ne siye duk sarang ne pinagani. Hātinen sōng ne siye kahagad si aku. 
Yahiya|4|36|Meꞌ aꞌa magtipun siyehin binoꞌo si aku, tinumbasan du hāp. Duk meꞌ aꞌa tinipunden inurungan umul du salama-lama. Hangkan saliꞌ-saliꞌ kēgan magtanemin duk magtipunin. 
Yahiya|4|37|Toꞌo eliꞌan inin, paꞌinde, 'Sakadangan magtanemin, seddili mamaganihin.'
Yahiya|4|38|Daꞌakte kaꞌam magani gaꞌ pagluꞌuganbin. Seddili magluꞌugin saguwaꞌ makahampit kaꞌam amban pagluꞌuganden." 
Yahiya|4|39|Manjari ekka meꞌ aꞌa Samariya amban puweblo Sikarin kahagad pu si Isa sabab pinaꞌin dendehin. Paꞌinne hep, "Inakahan ku weꞌ ne kēmon bakas tahinangku ilabeyin." 
Yahiya|4|40|Hangkan pagtekka meꞌ aꞌa Samariyahin laꞌi pu si Isa, inohotan iye weꞌ de laꞌi dahuꞌ si siye patennaꞌ. Duk patennaꞌ si Isa laꞌi duwem bahangi. 
Yahiya|4|41|Sasang laꞌi pe iye, ekka pe meꞌ aꞌa kahagad pu si Isa sabab panoloꞌne si siyehin. 
Yahiya|4|42|Paꞌinde si dendehin, "Kuweꞌitu kahagad ne kami pu si Isa, dumaꞌin ne sabab inakanu si kamihin, saguwaꞌ peggeꞌ asal di kami ne makakale meꞌ panoloꞌnen, duk kataꞌuhan kami weꞌ sabennal iye manimbul meꞌ manusiyaꞌ si dunyahin." 
Yahiya|4|43|Pagpuwas duwem bahangi laꞌi, tahalaꞌ si Isa duk meꞌ tindegnen amban Sikar hap pī si lahat Jalil. 
Yahiya|4|44|Bakas tabissā si Isa hep, paꞌinne, "Basta nabi, gaꞌi pagaddatan weꞌ meꞌ aꞌa lahatnen." 
Yahiya|4|45|Pagtekka disi Isa laꞌi si lahat Jalil, sinampang siye weꞌ meꞌ aꞌahin peggeꞌ bakas siye laꞌi si Awrusalam baytu Kādjaꞌan Pangessebanin duk bakas takitede kēmon hininang si Isa malaꞌihin. 
Yahiya|4|46|Manjari balik si Isa pī si Kana, laꞌi si lahat Jalil. Laꞌi hep si Kana bakas pinamanjari boheꞌ ubas weꞌ ne boheꞌin. Manjari sumābu isab laꞌi dambuwaꞌ bagellal sultanin. Saki anakne lellahin laꞌi si puweblo Kapernaum. 
Yahiya|4|47|Pagkale bagellal inin weꞌ tekka ne si Isa laꞌi si lahat Jalil amban lahat Yahudiya, magtawus iye pī pu si Isa. Binuyuꞌ-buyuꞌ weꞌ ne si Isa binoꞌo pī hap Kapernaum makoleꞌ anaknen, peggeꞌ sōng ne matey. 
Yahiya|4|48|Paꞌin si Isa si iye, "Bang kaꞌam gaꞌi makakite meꞌ tandaꞌ duk meꞌ hinangan makaꞌulaliꞌ, gaꞌi kaꞌam kahagad." 
Yahiya|4|49|Paꞌin bagellalin si iye, "Andūꞌ, Tuwan, nuhut ne kew aku pādpād gaꞌ pe matey anakkun." 
Yahiya|4|50|"Hap lumaꞌ ne kew," paꞌin si Isa. "Koleꞌ du anaknun." Kinahagad weꞌ aꞌahin pinaꞌin si Isahin duk hap lumaꞌ ne iye. 
Yahiya|4|51|Sasangne pe si lān hap lumaꞌin, pasampang si iye meꞌ daraꞌakannen duk inakahan iye weꞌ de, paꞌinde, "Koleꞌ ne anaknun." 
Yahiya|4|52|Tinilew siye weꞌ ne bang lisag piye kakoleꞌnen duk paꞌinde, "Diꞌilew lisag dambuwaꞌ kohapin, gaꞌ ne iye maglemmun." 
Yahiya|4|53|Manjari taꞌesseb sama nakanakin weꞌ iye ne teꞌed miyaꞌan ora pagpaꞌin si Isa si iyehin, "Anaknun koleꞌ du." Hangkan kahagad ne iye pu si Isa duk sampay kēmon saweꞌne dambuwaꞌ lumaꞌin kahagad du isab. 
Yahiya|4|54|Kaduwe inin ne tandaꞌ makaꞌulaliꞌ hininang si Isa si lahat Jalilin, pabalikne si Jalil amban Yahudiyahin.
Yahiya|5|1|Gaꞌ tiggel puwas inin, pataked disi Isa hap Awrusalam peggeꞌ niyaꞌ kādjaꞌan meꞌ Yahudihin laꞌi. 
Yahiya|5|2|Laꞌi si Awrusalam niyaꞌ limbu, ēnnen bang si bissā Yahudi, limbu Betsata. Limbu inin si bihing dambuwaꞌ meꞌ tarangka padiyaleman hap Awrusalamin, inēnan tarangka bili-bili. Niyaꞌ lime lumaꞌ-lumaꞌ pasayindungan si bihing limbu miyaꞌan. 
Yahiya|5|3|Tuꞌu si meꞌ lumaꞌ-lumaꞌ inin, ekka meꞌ aꞌa saki pabāk. Niyaꞌ siye pessek, niyaꞌ pengkaꞌ duk niyaꞌ matey baranden. (Inagad-agad weꞌ de paseyibuwa boheꞌ dem limbuhin. 
Yahiya|5|4|Peggeꞌ bang patekka niyaꞌ malaꞌikat Tuhanin pī dem limbu ngutaꞌul boheꞌin. Duk madumehellu mapī dem boheꞌin, pagubus kutaꞌul boheꞌin, kawuliꞌan bisan ine sakinen.) 
Yahiya|5|5|Niyaꞌ dambuwaꞌ aꞌa laꞌi tellumpūꞌ duk walun tahun ne sakinen. 
Yahiya|5|6|Takite si Isa iye pabāk-bāk laꞌi duk kataꞌuhanne weꞌ tiggel ne saki aꞌa miyaꞌan. Manjari tilew si Isa iye, paꞌinne, "Bayaꞌ ke kew koleꞌ?" 
Yahiya|5|7|Nambung aꞌa sakihin, paꞌinne, "Aweꞌ, Tuwan. Saguwaꞌ gaꞌ niyaꞌ mengket aku pī dem limbu bang ne kutaꞌul boheꞌin. Duk sasangku pe paꞌinsud pī, niyaꞌ ne dumehellu amban aku." 
Yahiya|5|8|Paꞌin si Isa si iye, "Kuwat kew, boꞌohun pabākannun bu nu ne lumengngan." 
Yahiya|5|9|Magtawus aꞌahin koleꞌ. Binoꞌo weꞌ ne pabākannen bu lumengngan ne iye.Na, ellew miyaꞌan, ellew Sabtuꞌ, ellew liꞌi meꞌ Yahudihin. 
Yahiya|5|10|Hangkan pagkite meꞌ nakuraꞌ Yahudihin aꞌa makawuliꞌanin magboꞌo pabākannen, paꞌinde, "Hoy! Ellew liꞌi maꞌin. Langgalannu saraꞌten bi pamoꞌonu pabākannu iyan." 
Yahiya|5|11|Sambunganne siye, paꞌinne, "Aꞌa mamakoleꞌ akuhin, daꞌakne binoꞌo si aku pabākankun duk daꞌakne ku lumengngan." 
Yahiya|5|12|"Sine aꞌa mangandaꞌak kaꞌuhin?" paꞌinde. 
Yahiya|5|13|Saguwaꞌ gaꞌ kataꞌuhanne bang sine, peggeꞌ ekka teꞌed aꞌa laꞌi si higad limbu duk magtawus si Isa tahalaꞌ. 
Yahiya|5|14|Puwas inin, takasuwaꞌ si Isa aꞌa bakas masakihin laꞌi dem langgal hadjehin. Paꞌin si Isa si iye, "Payamanun, koleꞌ ne kew. Hangkan lebbahanun ne dusenun, kaw pe niyaꞌ pasōng laꞌat tekka si kaꞌu." 
Yahiya|5|15|Manjari tahalaꞌ aꞌahin duk pī iye ngakahan meꞌ nakuraꞌ meꞌ Yahudihin weꞌ si Isa makoleꞌ iyehin. 
Yahiya|5|16|Hangkan hep si Isa kinuntarahan teꞌed weꞌ meꞌ nakuraꞌ meꞌ Yahudihin, peggeꞌ pinakoleꞌ weꞌ ne aꞌa sakihin baytu ellew liꞌi. 
Yahiya|5|17|Manjari sambungan si Isa siye, paꞌinne, "Samaku Tuhanin luwal maghinang sampay maꞌin, damikkiyan aku, maghinang ku isab." 
Yahiya|5|18|Peggeꞌ kuweꞌ miyaꞌan sambung si Isahin, hangkan tinuyuꞌan teꞌed iye pinapatey weꞌ de, dumaꞌin hadja peggeꞌ langgalanne saraꞌ ellew liꞌihin, saguwaꞌ peggeꞌ paꞌinne isab weꞌ Tuhanin Samanen, hātinen pasaliꞌne dinen si Tuhanin. 
Yahiya|5|19|Sambungan si Isa meꞌ nakuraꞌ miyaꞌan, paꞌinne, "Sabennal akahante kaꞌam, gaꞌ teꞌed niyaꞌ tahinangku bang baran-baranku hadja. Saguwaꞌ ine-ine takiteku hinang Samakun, iye isab miyaꞌan hininangkun. Kēmon hininang Samanen iye du isab hininang Anaknen. 
Yahiya|5|20|Peggeꞌ kinalasahan ku weꞌ Samaku Tuhanin, duk pinakitaꞌu weꞌ ne si aku kēmon hininangnen. Duk si pasōngan pahinangne pe ku iyan meꞌ hinangan pasōng balakatan amban meꞌ tahinangku ilabeyin, ubus bu kēmon kaꞌam ulaliꞌ manamal. 
Yahiya|5|21|Samaku Tuhanin makapakellum aꞌa matey. Damikkiyan isab aku, Anak Tuhanin, tapakellumku sine-sine kabayaꞌanku. 
Yahiya|5|22|Duk dumaꞌin Samakun Tuhanin mangahukum me manusiyaꞌin. Saguwaꞌ pinangurung weꞌ ne si aku kapatut mangahukum manusiyaꞌin kēmon, 
Yahiya|5|23|supaya kēmon aꞌahin, pahadjede ku kuweꞌ pamahadjede Tuhanin. Sine-sine gaꞌi mahadje Anak Tuhanin, gaꞌi du isab pahadjene Samaku Tuhanin, iye mamapitu akuhin. 
Yahiya|5|24|"Sabennal akahante kaꞌam, sine-sine makakale meꞌ panoloꞌkun duk kahagad si mamapitu akuhin, ellum iye salama-lama. Gaꞌi iye tewwaꞌ hukuman Tuhanin. Gaꞌi ne iye legga Tuhanin saguwaꞌ ellum iye salamalama. 
Yahiya|5|25|Sabennal akahante kaꞌam," paꞌin si Isa, "taꞌabut ne waktuhin, kēmon manggaꞌ pe makahagadin, meꞌ dalil pateyin, kalede suwalakun, aku Anak Tuhanin. Duk kēmon makakalehin pinakellum du. 
Yahiya|5|26|Samakun poꞌon umulin, duk aku inin poꞌon umulin kuweꞌ Samakun du, sabab kapatut pinangurungne si akuhin. 
Yahiya|5|27|Duk kaꞌurungan ku isab weꞌ Samakun kapatut ngahukum meꞌ manusiyaꞌin, peggeꞌ aku iye inēnan Anak Manusiyaꞌin. 
Yahiya|5|28|Daꞌa kaꞌam ulaliꞌ si bissāku inin," paꞌin si Isa. "Niyaꞌ waktu si pasōngan, kēmon pateyin kalede du suwalakun. 
Yahiya|5|29|Pagkalede, paguwaꞌ siye amban dem kubulde. Meꞌ aꞌa bakas maghinangan mahāpin, paguwaꞌ duk ellum siye salama-lama si surgaꞌ. Duk meꞌ aꞌa bakas maghinangan malaꞌatin, paguwaꞌ du isab duk tewwaꞌ hukuman Tuhanin siye, duk ilegga siye." 
Yahiya|5|30|Paꞌin si Isa, "Gaꞌ niyaꞌ tahinangku bang baran-baranku hadja. Ngahukum ku hadja kuweꞌ pangandaꞌakan Samaku akuhin. Hangkan bentel hukumankun. Peggeꞌ dumaꞌin tinuyuꞌanku hininangin kinabayaꞌankun, saguwaꞌ kinabayaꞌan Tuhan mamapitu akuhin. 
Yahiya|5|31|Bang aku hadja missā sabab dikun, gaꞌi du ku kahagadbi. 
Yahiya|5|32|Saguwaꞌ niyaꞌ seddili naksiꞌan aku. Kataꞌuhanku weꞌ panaksiꞌne si akuhin asal bennal." 
Yahiya|5|33|Paꞌin si Isa pe, "Bakas kaꞌam ngandaꞌak meꞌ aꞌabi pī pu Yahiya. Duk inaka weꞌ Yahiya mabennalin sabab aku. 
Yahiya|5|34|Saguwaꞌ dumaꞌin pangandelankun saksiꞌ manusiyaꞌ. Bissāku hadja inin sabab Yahiya supaya kaꞌam timbul. 
Yahiya|5|35|Si Yahiya kuweꞌ dalil payitaꞌan kayat ngurung dantaꞌ si pikilan manusiyaꞌ duk sinna kaꞌam si dantaꞌnen, hātinen si panoloꞌnen, bisan daddaliꞌ hadja. 
Yahiya|5|36|Saguwaꞌ niyaꞌ saksiꞌ si aku pasōng basagnen amban panaksiꞌ Yahiyahin. Iye ne meꞌ hinang bakas tahinangkun. Meꞌ hinangku inin amban pangandaꞌakan Samaku Tuhanin duk daꞌakne si aku inubus. Asal meꞌ hinang hininangku ne inin naksiꞌan aku weꞌ Samaku Tuhanin mamapitu akuhin. 
Yahiya|5|37|Duk Samakun, iye mamapitu akuhin, saksiꞌanne ku isab. Saguwaꞌ gaꞌ bakas takalebi suwalanen duk gaꞌ bakas takitebi bayhuꞌnen. 
Yahiya|5|38|Duk gaꞌ lapalnen paꞌessep dem ateybi peggeꞌ gaꞌ kaꞌam kahagad si aku, iye pinapitune si kaꞌamin. 
Yahiya|5|39|Kaꞌam iyan, magtuyuꞌ teꞌed kaꞌam ngadjiꞌ kitabin, peggeꞌ tapikilbi bang kaꞌam ngadjiꞌ ngasuwaꞌ umul kaꞌam salama-lama si surgaꞌ. Bu kitab inin ne magaka sabab akuhin. 
Yahiya|5|40|Saguwaꞌ gaꞌi kaꞌam ngatu patuhut si aku, bu aku makaꞌurungan kaꞌam umul gaꞌ tamanannen." 
Yahiya|5|41|Paꞌin si Isa pe si meꞌ nakuraꞌ meꞌ Yahudihin, "Dumaꞌin inapaskun sanglitan manusiyaꞌ ku. 
Yahiya|5|42|Saguwaꞌ kataꞌuhanku bang ine dem ateybin. Kataꞌuhanku gaꞌ niyaꞌ lasabi si Tuhan. 
Yahiya|5|43|Bisan ku pitu inurungan kapatut amban Samaku Tuhanin, gaꞌi du ku kahagadbi. Saguwaꞌ bang niyaꞌ aꞌa seddili pitu magkapatutan dine, kahagadbi iye. 
Yahiya|5|44|Saꞌingge pakahagadbi si akuhin bang iye kabayaꞌanbin sanglitan saweꞌbin kaꞌam? Gaꞌi iye apasbi sanglit amban Tuhanin, Tuhan dambuwaꞌ-buwaꞌin. 
Yahiya|5|45|Daꞌa pikilun bi weꞌ sumbungte kaꞌam si Samaku Tuhanin laꞌi si ellew paghukum. Dumaꞌin aku saguwaꞌ si Musa, mamasampay si kaꞌam saraꞌ tinuhutbin, iye manumbung kaꞌamin. 
Yahiya|5|46|Bang bennal kaꞌam kahagad pu si Musa, subey kaꞌam kahagad si aku peggeꞌ sabab aku hep sinulatne dem kitabin. 
Yahiya|5|47|Saguwaꞌ peggeꞌ gaꞌi kahagadbi meꞌ sinulat si Musahin, saꞌingge pakahagadbi meꞌ bissākun?"
Yahiya|6|1-4| Dambuwaꞌ ellew, pagtapit ne isab pagkādjaꞌan meꞌ Yahudi inēnande Kādjaꞌan Pangessebanin, palipag si Isa pī si dambiyaꞌ lamew Jalil, inēnan isab lamew Tiberi. Banes teꞌed aꞌa paturul si iye peggeꞌ bakas takitede meꞌ hinanganne makaꞌulaliꞌin pagpakoleꞌne meꞌ aꞌa masakihin. Manjari pataked si Isa duk meꞌ tindegnen pī si punu duk ningkoloꞌ siye laꞌi. 
Yahiya|6|5|Pagpayam si Isa, banes teꞌed aꞌa takitene hap pī si iye. Hangkan paꞌinne pu si Pilip, dambuwaꞌ tindegnen, "Antag kite melli kinakan pamakan meꞌ aꞌa inin kēmon?" 
Yahiya|6|6|Paꞌin si Isa inin panuleyanne si Pilip bang ngandel ke iye si balakatnen. Bang si Isa, asal kataꞌuhanne bang ine sōng hininangnen. 
Yahiya|6|7|Sambungan si Pilip iye, paꞌinne, "Tangdan aꞌa maghinang dem walum bulan gaꞌi umabut pamelli kinakan pamakan meꞌ aꞌa inin, supaya dangan-dangan makaꞌakan tadaꞌahat." 
Yahiya|6|8|Manjari nambung dambuwaꞌ tindeg si Isa seddili, si Andariyas. Si Andariyas inin pungtinaꞌi si Simon Petros. 
